"","unique_ID","ethR_1","ethR_2","ethR_3","ethR_4","ethR_5","ethR_6","ethP_1","ethP_2","ethP_3","ethP_4","ethP_5","ethP_6","ethB_1","ethB_2","ethB_3","ethB_4","ethB_5","ethB_6","finR_1","finR_2","finR_3","finR_4","finR_5","finR_6","finP_1","finP_2","finP_3","finP_4","finP_5","finP_6","finB_1","finB_2","finB_3","finB_4","finB_5","finB_6","heaR_1","heaR_2","heaR_3","heaR_4","heaR_5","heaR_6","heaP_1","heaP_2","heaP_3","heaP_4","heaP_5","heaP_6","heaB_1","heaB_2","heaB_3","heaB_4","heaB_5","heaB_6","recR_1","recR_2","recR_3","recR_4","recR_5","recR_6","recP_1","recP_2","recP_3","recP_4","recP_5","recP_6","recB_1","recB_2","recB_3","recB_4","recB_5","recB_6","socR_1","socR_2","socR_3","socR_4","socR_5","socR_6","socP_1","socP_2","socP_3","socP_4","socP_5","socP_6","socB_1","socB_2","socB_3","socB_4","socB_5","socB_6","Gender","Birth_Year","Marital_Status","Children","Race_7","Ethnicity","Edu_ori","Political","Political_TEXT","Income","Employment","Race","Age","SOEPgen","SOEPdri","SOEPfin","SOEPrec","SOEPocc","SOEPhea","Education","subsample"
"1913","162466",1,1,1,2,2,2,7,5,6,4,2,3,4,2,5,4,3,2,1,5,1,2,1,2,7,3,7,6,7,5,1,5,1,2,1,3,2,4,1,1,4,2,3,5,5,7,4,6,3,7,1,1,1,1,7,2,1,2,1,6,2,5,6,6,7,4,7,4,3,5,3,7,6,5,7,5,7,7,5,6,3,4,2,5,4,4,6,4,6,6,1,1978,"3",4,"","2",1,"Ind.","",6,"6","3",38,NA,NA,NA,NA,NA,NA,"1","A"
"1914","162468",2,6,1,6,2,5,6,2,7,4,3,1,5,6,4,5,5,7,1,5,1,4,1,3,7,3,7,5,7,5,6,7,6,7,6,6,7,7,7,2,1,5,4,6,6,7,7,4,6,6,5,2,1,4,6,1,5,1,1,1,2,5,4,7,7,5,7,2,6,1,1,1,6,6,7,6,7,6,2,3,2,2,1,3,6,5,7,5,6,6,2,1996,"1",0,"","2",2,"Dem.","",4,"4","3",20,NA,NA,NA,NA,NA,NA,"1","A"
"1915","162469",1,1,1,1,1,1,6,7,6,6,7,2,4,1,1,1,1,4,1,1,1,1,1,1,4,3,4,3,4,3,4,5,5,5,4,5,3,3,1,1,6,1,5,6,7,7,2,7,1,1,1,1,1,1,3,1,2,3,1,3,3,4,3,2,3,3,3,2,3,3,3,4,6,5,7,5,5,6,1,3,2,3,1,1,2,2,7,2,3,4,2,1992,"1",0,"","2",2,"Ind.","",1,"1","3",24,NA,NA,NA,NA,NA,NA,"1","A"
"1918","162481",1,3,1,1,1,5,7,7,7,7,7,3,5,5,4,1,2,6,7,7,7,7,7,7,7,1,7,1,7,1,6,4,6,5,6,5,5,5,1,1,5,3,7,7,7,7,6,7,3,6,1,1,1,2,3,3,3,3,1,5,5,7,7,7,7,4,3,2,2,2,2,4,5,3,7,5,6,7,1,2,5,3,5,5,4,4,6,2,6,6,2,1992,"1",0,"","2",2,"Dem.","",1,"2","4",24,NA,NA,NA,NA,NA,NA,"1","A"
"1920","162484",1,1,3,2,2,7,7,7,3,5,7,3,6,1,4,1,1,4,2,6,1,1,2,1,3,3,5,6,3,5,2,4,2,3,2,4,1,1,1,1,1,1,3,6,7,7,3,5,1,1,1,1,1,1,5,1,5,1,1,1,2,6,4,5,6,5,3,2,2,2,2,2,7,6,7,6,3,4,2,3,3,3,2,5,2,2,4,3,1,2,2,1990,"1",0,"","2",2,"Ind.","",1,"1","3",26,NA,NA,NA,NA,NA,NA,"1","A"
"1921","162486",5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,2,1969,"3",2,"","2",3,"Dem.","",1,"1","3",47,NA,NA,NA,NA,NA,NA,"2","A"
"1926","162494",5,6,3,5,2,7,2,4,2,1,5,1,7,2,5,1,4,7,2,4,1,5,5,5,4,4,5,5,5,6,5,5,6,5,6,7,5,2,5,1,3,3,3,5,6,7,3,5,1,1,1,1,1,3,1,1,2,1,1,4,5,5,5,6,6,7,1,1,1,1,1,1,7,7,7,7,7,7,1,2,1,2,2,3,1,1,7,2,6,6,1,1988,"3",0,"","2",5,"Dem.","",4,"2","1",28,NA,NA,NA,NA,NA,NA,"2","A"
"1927","162496",1,1,1,1,1,1,7,7,7,7,7,5,1,1,1,1,1,2,1,5,1,5,1,5,7,5,7,5,7,5,1,5,1,5,1,5,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,3,1,1,4,1,1,4,7,7,6,7,7,5,1,1,5,1,5,5,5,5,5,5,5,5,7,5,5,5,5,7,7,7,7,7,7,2,1991,"1",0,"","2",3,"Dem.","",1,"2","3",25,NA,NA,NA,NA,NA,NA,"2","A"
"1928","162499",1,1,1,2,2,3,7,7,7,5,7,2,4,2,2,1,1,2,1,7,1,1,1,5,7,3,7,4,7,3,1,5,1,4,1,5,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,3,1,5,6,6,6,2,5,4,5,6,6,5,1,4,5,6,7,6,5,4,5,5,5,2,5,3,3,2,3,2,1,1,1,2,2,2,1996,"1",0,"","2",2,"Dem.","",7,"5","1",20,NA,NA,NA,NA,NA,NA,"1","A"
"1929","162507",3,5,3,4,5,6,5,3,4,5,4,3,4,6,4,6,6,6,4,3,5,5,6,6,3,3,5,5,3,6,5,5,3,5,5,5,2,5,3,6,5,5,3,3,4,4,3,5,3,3,5,4,6,6,5,5,5,3,5,4,4,3,4,6,6,4,3,5,3,5,5,6,3,3,6,3,5,6,4,2,4,4,4,5,4,3,6,6,5,3,2,1986,"1",1,"","2",5,"Ind.","",4,"1","3",30,NA,NA,NA,NA,NA,NA,"2","A"
"1931","162511",2,5,1,1,1,3,3,1,5,5,7,2,5,2,2,1,4,6,2,5,1,1,2,5,6,2,7,5,5,2,4,7,4,5,4,7,2,7,1,1,6,5,5,2,7,7,3,4,1,5,1,1,1,1,7,2,2,4,4,1,2,4,6,6,4,7,7,2,4,4,2,5,7,6,7,7,7,7,1,5,1,1,3,3,5,7,7,5,6,7,2,1995,"2",0,"","2",2,"Ind.","",1,"2","3",21,NA,NA,NA,NA,NA,NA,"1","A"
"1932","162512",3,1,1,1,1,1,7,7,7,7,7,7,4,1,4,1,1,4,1,6,1,6,1,6,7,2,7,2,2,2,1,7,1,7,1,7,5,2,3,1,1,4,2,5,5,7,7,5,4,1,1,1,1,1,5,1,1,5,5,5,3,7,7,4,4,4,7,1,1,4,4,4,4,5,2,5,6,4,2,2,5,2,2,5,1,1,7,1,1,7,2,1981,"3",2,"","2",4,"Rep.","",6,"1","3",35,NA,NA,NA,NA,NA,NA,"2","A"
"1934","162514",6,1,2,1,5,5,4,2,4,6,4,1,5,2,5,1,3,6,1,4,3,1,1,1,3,2,3,5,3,7,6,4,6,6,6,6,5,2,1,1,1,6,2,7,7,7,7,5,3,2,1,1,1,4,2,1,1,1,1,1,3,6,7,2,2,6,1,1,1,1,1,1,5,5,6,5,6,6,1,3,3,2,1,3,3,2,6,5,4,4,2,1993,"1",0,"","2",2,"Ind.","",3,"4","3",23,NA,NA,NA,NA,NA,NA,"1","A"
"1935","162515",6,3,1,2,5,3,3,6,7,7,5,2,7,3,4,1,2,7,2,6,1,5,2,5,6,1,7,4,6,5,7,5,7,6,7,6,2,3,1,1,2,1,5,7,7,7,6,7,2,1,1,1,1,1,5,4,2,2,3,2,2,5,6,6,5,6,5,2,1,2,3,3,5,6,3,5,7,2,2,6,5,7,3,6,4,6,5,4,7,2,2,1993,"1",0,"","2",5,"Dem.","",3,"1","4",23,NA,NA,NA,NA,NA,NA,"2","A"
"1936","162516",2,2,2,2,2,2,5,4,5,4,6,3,6,4,6,2,4,6,2,3,2,2,2,2,6,4,6,6,6,6,6,6,6,6,6,6,5,6,6,2,5,3,4,5,3,6,3,3,6,6,5,4,2,3,5,2,2,2,2,2,1,5,6,6,6,6,6,2,2,2,2,2,6,6,6,6,6,6,2,4,3,3,4,5,1,3,6,5,3,4,2,1982,"3",0,"","2",3,"Dem.","",5,"1","3",34,NA,NA,NA,NA,NA,NA,"2","A"
"1938","162518",1,2,1,1,1,1,7,2,3,2,3,3,2,2,2,1,2,3,2,7,2,5,2,6,6,2,7,6,6,4,4,6,5,5,3,7,2,3,1,1,2,3,2,6,7,7,5,6,1,2,1,1,1,1,7,5,6,7,7,7,2,4,5,3,3,4,6,6,6,6,6,6,7,7,6,7,5,6,1,3,4,2,5,5,1,1,5,1,1,5,2,1993,"1",0,"","2",4,"Ind.","",2,"2","3",23,NA,NA,NA,NA,NA,NA,"2","A"
"1939","162519",1,1,1,2,1,1,7,6,6,6,7,2,4,2,4,2,1,6,1,6,1,4,1,2,7,3,7,6,7,7,3,6,5,3,5,5,1,1,1,2,3,1,6,7,5,6,6,6,1,4,1,3,1,1,6,2,7,2,1,1,4,5,5,6,7,5,6,1,6,3,3,2,7,6,6,4,6,6,2,3,6,5,2,6,4,3,6,4,7,6,1,1986,"1",1,"","1",5,"Ind.","",3,"1","3",30,NA,NA,NA,NA,NA,NA,"2","A"
"1943","162523",3,1,1,3,2,6,6,7,4,3,5,1,4,3,4,2,2,7,2,6,6,5,5,2,7,2,3,3,3,5,2,6,4,3,4,5,1,1,5,1,5,2,6,7,5,7,3,6,2,4,1,1,4,1,6,2,4,1,1,1,2,6,3,5,6,5,4,2,6,2,2,4,6,6,3,5,2,2,1,1,5,2,2,4,4,3,6,4,2,4,2,1972,"3",2,"","2",5,"Rep.","",6,"1","3",44,NA,NA,NA,NA,NA,NA,"2","A"
"1947","162528",6,6,4,6,1,4,5,6,5,6,7,6,7,1,4,1,1,4,4,6,4,6,4,6,7,2,7,2,7,4,4,5,4,5,4,5,6,6,1,1,1,4,7,7,7,7,7,6,1,1,1,1,1,1,6,3,3,3,3,5,5,7,6,6,6,6,5,5,5,5,5,6,7,7,7,6,6,7,1,4,1,4,2,2,1,4,6,4,4,6,1,1958,"5",2,"","2",2,"Rep.","",1,"9","3",58,NA,NA,NA,NA,NA,NA,"1","A"
"1949","162530",1,1,2,2,1,3,3,5,2,2,5,3,4,3,3,1,2,4,1,5,1,4,1,2,7,4,7,4,7,5,1,3,1,4,1,3,3,1,2,2,3,2,2,4,5,6,3,4,1,1,1,1,1,1,4,3,2,1,1,1,1,2,3,7,7,7,4,1,1,1,1,1,7,5,6,6,7,5,1,3,4,3,1,3,1,1,7,1,4,4,1,1978,"3",1,"","2",2,"Dem.","",6,"6","3",38,NA,NA,NA,NA,NA,NA,"1","A"
"1952","162535",1,7,1,1,1,1,7,1,7,1,7,4,7,7,7,1,1,7,1,5,1,5,1,5,7,1,7,7,7,7,4,2,5,7,3,7,1,3,1,1,1,7,7,7,7,7,1,7,1,1,1,1,1,1,7,1,1,7,1,5,1,7,7,1,4,4,7,1,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,1,7,7,7,7,7,7,2,1987,"2",1,"","2",2,"Dem.","",3,"9","1",29,NA,NA,NA,NA,NA,NA,"1","A"
"1954","162537",1,1,1,3,1,3,7,7,5,4,7,4,3,1,4,1,1,5,1,4,1,4,1,4,7,5,7,5,7,5,3,6,3,5,4,5,1,5,2,1,6,3,4,5,5,6,4,5,1,1,1,1,1,1,6,2,5,1,1,1,4,6,5,6,6,6,6,3,5,1,1,1,6,4,6,6,3,6,4,6,5,5,6,4,4,4,7,6,2,6,1,1987,"2",1,"","2",2,"Ind.","",3,"2","3",29,NA,NA,NA,NA,NA,NA,"1","A"
"1958","162542",2,3,4,4,5,2,6,5,6,4,3,2,6,6,5,5,4,3,3,4,7,5,5,3,6,6,5,4,3,6,6,5,5,4,4,3,6,6,6,5,4,3,6,6,5,4,4,2,5,4,4,3,3,1,5,5,5,5,2,6,6,6,5,4,4,3,6,5,4,4,3,2,6,5,3,2,5,5,6,6,4,3,2,4,6,6,5,5,3,2,2,1991,"3",1,"","2",5,"Rep.","",3,"3","3",25,NA,NA,NA,NA,NA,NA,"2","A"
"1961","162545",3,1,5,2,1,1,6,7,2,5,5,1,4,2,5,1,2,5,1,7,1,7,1,2,7,1,7,1,7,5,3,4,3,2,3,5,5,5,5,1,6,6,3,2,2,4,2,2,2,2,1,1,1,2,5,1,2,3,3,1,2,6,4,2,2,4,3,1,2,4,3,2,7,7,6,5,2,5,1,2,5,5,3,5,3,2,4,2,3,3,2,1995,"1",0,"","2",2,"Ind.","",4,"1","4",21,NA,NA,NA,NA,NA,NA,"1","A"
"1965","162550",2,4,2,3,2,2,5,2,4,3,6,2,6,4,5,1,1,6,1,5,1,4,1,2,7,4,7,5,7,4,6,4,5,4,5,7,4,2,1,1,2,1,2,6,5,5,5,5,2,2,2,1,1,1,2,1,2,1,1,1,2,6,5,5,6,6,3,3,2,3,3,2,7,5,4,3,4,4,4,6,5,6,3,5,4,3,6,4,5,6,2,1978,"3",1,"","2",5,"Ind.","",4,"1","3",38,NA,NA,NA,NA,NA,NA,"2","A"
"1967","162553",1,1,1,1,1,1,7,7,6,6,7,6,2,1,1,1,1,2,1,4,1,5,1,3,7,4,7,4,7,4,2,5,2,5,2,4,2,1,2,2,3,1,4,7,6,6,4,5,1,1,1,2,2,2,5,3,5,2,1,2,4,6,4,5,7,4,5,4,4,3,2,5,6,6,6,7,4,6,1,2,3,2,2,3,4,3,6,5,3,5,2,1977,"3",4,"","2",3,"Rep.","",3,"1","3",39,NA,NA,NA,NA,NA,NA,"2","A"
"1968","162554",5,2,2,2,1,2,2,4,2,5,5,1,3,2,2,1,1,4,1,6,1,2,1,3,6,2,6,4,6,5,3,6,3,3,3,4,5,5,1,1,2,2,2,2,5,6,4,3,3,3,1,1,1,2,5,2,6,1,1,2,2,5,3,2,3,4,6,1,4,1,2,4,6,6,7,6,7,7,1,3,4,5,2,4,4,4,6,5,4,5,1,1962,"3",0,"","2",6,"Dem.","",5,"5","3",54,NA,NA,NA,NA,NA,NA,"3","A"
"1970","162556",1,5,1,6,1,1,5,2,6,1,7,2,1,7,1,1,1,1,1,4,1,4,1,5,7,5,7,5,7,5,1,3,1,3,1,3,1,7,1,1,7,7,7,2,3,6,1,1,1,1,1,1,7,1,7,1,5,1,1,1,1,6,5,7,7,7,7,1,6,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,4,7,7,6,7,7,1,1963,"4",0,"","2",5,"Dem.","",1,"1","3",53,NA,NA,NA,NA,NA,NA,"2","A"
"1971","162558",2,1,2,1,1,4,5,7,7,4,7,4,3,1,4,1,1,5,1,2,1,4,1,2,6,3,7,3,5,5,4,5,2,4,1,6,5,1,2,1,1,1,5,7,6,7,7,7,1,1,1,1,1,1,2,1,4,3,2,1,4,7,6,2,7,7,3,1,1,6,1,5,7,6,4,3,3,3,1,2,3,3,4,7,1,2,7,4,5,3,1,1993,"1",0,"","2",4,"Dem.","",1,"4","1",23,NA,NA,NA,NA,NA,NA,"2","A"
"1973","162561",5,4,5,4,4,6,4,3,5,4,6,5,4,5,4,5,6,5,5,6,5,6,5,6,4,6,5,4,5,6,5,6,5,6,5,6,4,5,6,5,6,5,5,4,6,5,6,5,5,4,6,4,5,4,5,6,5,4,6,5,5,4,6,5,6,5,2,5,4,6,4,6,5,4,6,5,6,4,4,3,6,5,6,4,3,5,4,6,4,5,1,1989,"3",1,"","1",5,"Dem.","",5,"2","1",27,NA,NA,NA,NA,NA,NA,"2","A"
"1974","162562",1,1,2,2,1,1,7,7,3,3,7,1,5,1,6,3,1,7,1,7,1,1,1,5,7,1,7,6,7,6,4,6,4,6,4,6,1,1,1,1,5,2,6,7,5,7,3,4,1,1,2,2,2,3,1,1,1,2,1,1,2,5,5,3,3,5,5,2,5,4,3,1,7,6,5,4,6,7,1,5,6,7,3,7,4,3,6,5,5,7,2,1982,"3",1,"","2",7,"Rep.","",5,"1","3",34,NA,NA,NA,NA,NA,NA,"3","A"
"1982","162576",2,1,1,2,2,2,3,5,3,2,2,1,4,2,4,1,2,7,5,2,7,2,3,2,7,2,7,4,7,5,3,5,3,3,3,3,1,2,1,1,3,1,2,5,7,7,3,5,1,3,1,1,1,2,2,1,1,1,1,3,2,7,5,4,3,3,5,1,3,3,3,5,5,4,7,3,2,5,2,3,2,3,2,3,3,3,6,3,4,4,2,1986,"1",0,"","2",2,"Dem.","",1,"2","3",30,NA,NA,NA,NA,NA,NA,"1","A"
"1984","162578",2,2,2,4,1,4,6,6,6,4,7,3,5,1,2,3,1,6,1,1,1,1,1,3,7,7,7,7,7,5,1,1,1,1,1,4,3,2,1,1,3,2,3,7,7,7,4,6,2,2,1,1,1,1,1,1,1,1,1,1,4,6,6,6,6,6,1,1,1,1,1,1,6,6,6,6,6,6,1,1,3,1,3,4,2,2,5,3,4,5,1,1976,"3",3,"","2",5,"Dem.","",5,"1","3",40,NA,NA,NA,NA,NA,NA,"2","A"
"1985","162580",2,4,1,2,5,1,5,2,7,5,2,1,4,4,4,3,3,4,3,6,6,3,2,5,3,2,5,5,5,3,4,6,5,6,3,7,3,5,1,1,2,3,5,4,7,7,6,2,2,5,1,1,1,4,7,2,5,5,4,6,2,4,3,2,2,2,4,1,4,5,3,7,7,7,6,5,5,6,2,1,4,5,3,3,7,4,7,3,7,6,2,1982,"2",0,"","2",5,"Dem.","",6,"2","3",34,NA,NA,NA,NA,NA,NA,"2","A"
"1986","162581",1,1,1,2,1,1,5,5,4,4,5,2,4,4,4,2,2,4,1,2,1,1,1,1,6,4,7,6,5,6,4,4,5,3,3,4,1,2,2,1,4,2,3,4,4,5,2,3,2,2,1,1,1,1,6,1,1,1,1,1,2,5,5,6,6,5,3,1,2,1,1,1,7,5,6,6,5,4,2,4,5,3,3,5,2,2,6,2,3,3,1,1987,"1",0,"","2",5,"Dem.","",4,"1","3",29,NA,NA,NA,NA,NA,NA,"2","A"
"1988","162584",1,7,1,3,1,1,7,7,7,7,7,7,2,4,4,2,2,4,1,6,1,1,1,5,7,3,7,7,7,5,2,5,2,2,2,5,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,5,1,5,3,1,7,4,7,4,6,5,2,4,1,4,1,1,7,5,2,7,5,7,7,2,7,2,4,3,3,3,1,5,3,3,5,2,1968,"3",1,"","2",2,"Ind.","",2,"1","3",48,NA,NA,NA,NA,NA,NA,"1","A"
"1989","162585",2,1,1,1,1,1,3,7,7,7,7,6,2,1,1,1,1,1,1,7,1,1,1,7,7,2,7,6,7,5,2,4,2,2,2,4,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,6,7,7,7,7,6,2,1,1,1,1,2,7,7,7,7,5,7,1,1,1,3,2,3,3,2,6,2,3,4,2,1971,"1",0,"","2",8,"Rep.","",4,"1","4",45,NA,NA,NA,NA,NA,NA,"3","A"
"1990","162586",1,1,1,1,1,1,7,7,6,6,7,6,1,1,1,1,1,1,1,6,1,6,1,6,7,3,7,3,7,4,1,6,1,6,1,6,1,1,1,1,2,1,6,7,7,7,6,7,1,1,1,1,1,1,3,1,1,1,1,1,4,6,6,6,6,6,4,1,1,1,1,4,6,1,6,5,3,6,2,7,5,5,6,5,4,1,5,3,3,5,1,1978,"2",2,"","2",5,"Rep.","",5,"1","1",38,NA,NA,NA,NA,NA,NA,"2","A"
"1991","162588",2,3,2,3,4,2,5,2,3,3,3,1,5,4,3,1,2,6,1,2,1,2,1,1,4,3,4,4,4,5,4,5,4,5,4,5,6,3,1,1,3,1,2,5,3,6,2,5,4,4,1,2,2,2,2,1,1,1,1,1,3,6,5,6,4,6,2,2,2,1,1,3,6,5,6,4,3,7,1,2,4,5,5,6,2,2,5,3,3,5,1,1973,"2",1,"","2",2,"Dem.","",3,"2","3",43,NA,NA,NA,NA,NA,NA,"1","A"
"1993","162590",3,2,3,3,2,2,6,7,4,3,7,2,5,1,6,1,1,5,1,3,1,5,1,3,6,5,7,3,6,4,3,4,2,5,3,4,6,6,2,5,5,5,5,7,5,7,6,7,3,2,1,1,4,2,6,1,2,1,1,1,2,3,4,7,7,7,6,2,5,5,5,6,7,5,6,5,3,5,2,4,2,3,5,4,3,2,6,4,3,4,1,1991,"1",0,"","2",5,"Dem.","",2,"1","3",25,NA,NA,NA,NA,NA,NA,"2","A"
"1994","162591",2,1,1,1,1,2,6,7,6,7,6,5,2,1,1,2,2,4,2,6,2,6,2,6,6,2,6,2,5,2,4,6,4,6,4,6,3,4,5,1,2,5,6,6,4,4,3,3,1,2,1,1,2,2,5,2,2,3,3,4,1,3,3,5,5,4,5,2,2,4,4,5,6,7,5,6,2,3,1,2,4,2,5,5,6,4,5,4,4,5,2,1987,"2",3,"","2",5,"Rep.","",5,"1","3",29,NA,NA,NA,NA,NA,NA,"2","A"
"1996","162593",2,1,1,3,6,2,3,7,6,4,3,1,6,4,6,2,4,7,1,1,1,1,1,1,6,6,6,6,6,6,4,4,4,4,4,4,1,5,2,1,2,1,4,7,5,7,3,7,1,7,2,1,1,1,4,1,1,5,5,5,3,5,5,4,4,2,4,1,1,3,3,3,5,5,6,5,7,6,2,4,6,5,5,5,3,3,7,5,7,5,2,1993,"1",0,"","2",3,"Ind.","",1,"5","3",23,NA,NA,NA,NA,NA,NA,"2","A"
"1997","162597",7,1,2,5,5,2,4,5,6,5,4,1,4,3,4,3,3,7,6,7,6,6,6,6,4,2,4,4,4,4,4,6,4,6,4,6,6,6,4,2,6,5,3,5,6,7,3,5,3,3,1,1,3,3,7,7,7,1,1,1,1,2,2,6,6,6,4,4,4,4,4,4,7,7,7,7,7,7,1,1,1,1,1,1,4,4,4,4,4,4,1,1976,"3",3,"","2",5,"Ind.","",4,"6","3",40,NA,NA,NA,NA,NA,NA,"2","A"
"1999","162602",1,4,2,4,2,2,6,5,5,5,6,3,4,5,6,5,6,3,1,2,1,1,2,2,1,3,1,1,1,3,1,1,3,2,1,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,3,6,5,3,1,3,3,5,3,2,2,2,3,2,2,2,3,1,1971,"1",0,"","1",2,"Ind.","",4,"2","3",45,NA,NA,NA,NA,NA,NA,"1","A"
"2000","162603",6,7,6,4,6,7,5,3,4,4,6,5,6,7,5,3,4,7,6,5,3,6,5,7,5,4,6,5,4,7,5,7,4,5,4,6,6,5,3,5,6,7,6,4,5,5,7,6,6,3,5,4,7,6,5,7,6,5,3,5,5,4,5,3,5,7,7,6,3,5,4,7,6,5,4,6,5,6,5,7,5,4,6,5,5,7,6,4,5,7,2,1988,"3",1,"","1",5,"Dem.","",4,"1","3",28,NA,NA,NA,NA,NA,NA,"2","A"
"2002","162608",1,2,1,2,1,2,5,6,7,3,7,1,4,5,5,2,2,3,1,7,1,2,1,1,5,2,5,6,5,7,3,4,3,5,3,7,1,2,4,3,1,7,4,6,2,3,4,2,1,1,1,3,1,4,6,2,7,1,1,7,2,2,2,2,2,2,5,2,3,4,3,5,7,7,7,7,7,7,1,2,3,2,1,3,4,5,7,4,4,7,1,1984,"1",0,"","2",5,"Dem.","",1,"2","3",32,NA,NA,NA,NA,NA,NA,"2","A"
"2004","162611",6,7,3,4,4,6,2,3,3,3,3,1,4,2,3,1,4,6,1,1,2,2,1,1,2,2,2,3,3,5,3,4,2,4,2,5,6,5,5,4,7,7,3,5,2,4,2,3,4,4,4,3,3,4,3,2,1,1,5,3,2,4,4,5,3,3,4,4,4,4,3,3,4,3,3,4,5,5,3,4,6,2,4,6,3,2,2,2,3,2,2,1985,"1",0,"","2",5,"Rep.","",4,"1","3",31,NA,NA,NA,NA,NA,NA,"2","A"
"2005","162612",5,3,2,3,1,6,2,3,5,3,6,1,4,2,4,1,1,5,1,5,3,5,2,6,6,2,4,6,5,4,3,5,4,6,3,7,1,6,2,4,5,3,6,5,5,6,4,4,2,2,2,2,2,2,6,2,5,2,1,2,2,4,4,3,3,4,3,2,3,3,2,4,7,6,7,6,2,5,1,4,5,5,4,4,2,3,6,4,5,4,2,1987,"2",1,"","2",2,"Dem.","",1,"2","3",29,NA,NA,NA,NA,NA,NA,"1","A"
"2006","162613",2,1,1,3,1,1,5,7,5,7,7,3,5,1,3,2,2,4,3,5,5,3,5,5,6,4,5,5,4,5,3,5,4,3,4,6,2,5,3,2,7,3,5,5,5,7,2,4,2,2,1,1,6,2,7,3,3,7,7,6,2,5,6,4,4,2,7,2,3,7,7,7,6,5,7,7,7,7,2,4,1,4,2,2,5,5,7,6,6,6,1,1987,"3",3,"","2",2,"Rep.","",4,"6","3",29,NA,NA,NA,NA,NA,NA,"1","A"
"2007","162615",2,1,1,1,2,1,2,2,3,2,2,1,4,2,2,1,3,4,1,6,1,3,1,5,5,1,7,7,7,6,2,4,2,2,2,4,1,2,2,2,1,4,5,4,2,4,6,3,1,3,1,1,1,3,5,1,5,2,1,5,2,5,4,2,4,3,2,1,2,2,2,4,6,4,6,6,6,6,1,3,3,3,4,3,6,4,7,4,2,3,2,1982,"1",0,"","2",3,"Ind.","",1,"2","3",34,NA,NA,NA,NA,NA,NA,"2","A"
"2008","162616",6,7,5,6,4,7,7,6,5,7,4,6,6,5,3,6,5,7,7,6,3,6,7,6,6,7,3,5,7,2,6,3,7,4,7,5,6,7,3,7,5,3,7,5,2,6,3,5,6,5,7,2,6,4,6,2,5,2,3,6,6,2,4,6,3,5,6,2,5,4,6,4,6,4,7,2,4,3,7,2,5,5,4,6,6,2,5,3,6,4,2,1990,"3",1,"","1",5,"Dem.","",2,"1","1",26,NA,NA,NA,NA,NA,NA,"2","A"
"2009","162617",5,3,3,4,6,6,5,5,4,5,4,2,4,3,3,2,3,5,1,5,1,5,1,4,6,3,6,6,5,6,3,4,3,4,2,5,3,2,1,1,2,5,2,5,5,6,4,3,2,2,1,1,1,4,2,2,3,5,5,5,2,5,5,2,3,3,2,1,2,3,3,3,5,5,5,5,6,5,1,4,4,4,2,4,4,6,6,5,5,5,2,1993,"1",0,"","2",5,"Dem.","",6,"2","3",23,NA,NA,NA,NA,NA,NA,"2","A"
"2010","162621",2,1,1,4,2,1,5,7,4,2,3,1,7,4,6,1,1,7,1,5,1,5,1,5,7,2,7,2,7,5,7,7,7,7,7,7,2,6,5,1,3,5,3,2,4,7,2,5,1,4,1,1,1,1,6,3,5,6,6,5,2,4,2,2,2,4,4,4,2,5,3,4,7,4,6,7,6,6,2,5,4,2,1,2,1,1,4,1,2,4,2,1989,"2",0,"","2",2,"Dem.","",1,"2","3",27,NA,NA,NA,NA,NA,NA,"1","A"
"2012","162624",1,1,1,1,3,1,6,7,5,6,6,6,1,1,1,1,1,4,1,2,1,1,1,1,7,4,7,4,7,5,2,2,2,2,2,3,1,1,1,1,4,2,7,7,7,7,4,4,1,1,1,1,1,1,5,1,1,1,1,1,2,6,6,7,7,7,4,2,2,6,1,1,6,6,7,5,2,5,1,2,4,4,6,3,1,1,4,3,3,6,1,1984,"1",0,"","2",3,"Rep.","",4,"2","3",32,NA,NA,NA,NA,NA,NA,"2","A"
"2015","162630",3,1,1,6,2,2,6,6,7,2,3,3,4,4,3,1,5,6,7,6,7,5,7,6,1,4,1,5,1,3,2,4,3,4,3,5,7,3,6,1,7,6,4,4,3,6,2,3,3,3,2,2,3,5,3,1,2,1,1,3,2,5,5,2,3,2,4,2,2,2,2,5,6,6,3,2,7,2,1,2,3,6,1,5,2,3,5,1,6,6,2,1991,"1",0,"","2",5,"Rep.","",1,"5","3",25,NA,NA,NA,NA,NA,NA,"2","A"
